Date,Commodity,State,District,Price,Land_Size_Acres,Market,Quantity
2024-09-17,Soybean,Maharashtra,Indore,4884.11,50,Indore,383
2024-09-18,Soybean,Maharashtra,Indore,4567.8,50,Indore,88
2024-09-19,Soybean,Maharashtra,Indore,4322.51,50,Indore,342
2024-09-20,Soybean,Maharashtra,Indore,4873.83,50,Indore,227
2024-09-21,Soybean,Maharashtra,Indore,4568.81,50,Indore,211
2024-09-22,Soybean,Maharashtra,Indore,3859.87,50,Indore,380
2024-09-23,Soybean,Maharashtra,Indore,5000.74,50,Indore,423
2024-09-24,Soybean,Maharashtra,Indore,4506.05,50,Indore,153
2024-09-25,Soybean,Maharashtra,Indore,5040.74,50,Indore,210
2024-09-26,Soybean,Maharashtra,Indore,5037.51,50,Indore,336
2024-09-27,Soybean,Maharashtra,Indore,4935.42,50,Indore,172
2024-09-28,Soybean,Maharashtra,Indore,5603.81,50,Indore,103
2024-09-29,Soybean,Maharashtra,Indore,4817.99,50,Indore,477
2024-09-30,Soybean,Maharashtra,Indore,4778.58,50,Indore,83
2024-10-01,Soybean,Maharashtra,Indore,5074.47,50,Indore,291
2024-10-02,Soybean,Maharashtra,Indore,4858.05,50,Indore,427
2024-10-03,Soybean,Maharashtra,Indore,5228.36,50,Indore,162
2024-10-04,Soybean,Maharashtra,Indore,4505.33,50,Indore,367
2024-10-05,Soybean,Maharashtra,Indore,4516.29,50,Indore,72
2024-10-06,Soybean,Maharashtra,Indore,5127.88,50,Indore,95
2024-10-07,Soybean,Maharashtra,Indore,4555.1,50,Indore,361
2024-10-08,Soybean,Maharashtra,Indore,5093.89,50,Indore,184
2024-10-09,Soybean,Maharashtra,Indore,5029.0,50,Indore,167
2024-10-10,Soybean,Maharashtra,Indore,4716.69,50,Indore,238
2024-10-11,Soybean,Maharashtra,Indore,5042.44,50,Indore,180
2024-10-12,Soybean,Maharashtra,Indore,4569.36,50,Indore,471
2024-10-13,Soybean,Maharashtra,Indore,4647.43,50,Indore,261
2024-10-14,Soybean,Maharashtra,Indore,4884.1,50,Indore,467
2024-10-15,Soybean,Maharashtra,Indore,4987.0,50,Indore,162
2024-10-16,Soybean,Maharashtra,Indore,4880.48,50,Indore,93
2024-10-17,Soybean,Maharashtra,Indore,5109.96,50,Indore,177
2024-10-18,Soybean,Maharashtra,Indore,5105.21,50,Indore,413
2024-10-19,Soybean,Maharashtra,Indore,5456.31,50,Indore,207
2024-10-20,Soybean,Maharashtra,Indore,4977.94,50,Indore,322
2024-10-21,Soybean,Maharashtra,Indore,5374.1,50,Indore,364
2024-10-22,Soybean,Maharashtra,Indore,5301.34,50,Indore,443
2024-10-23,Soybean,Maharashtra,Indore,5722.89,50,Indore,404
2024-10-24,Soybean,Maharashtra,Indore,5006.26,50,Indore,389
2024-10-25,Soybean,Maharashtra,Indore,4928.25,50,Indore,451
2024-10-26,Soybean,Maharashtra,Indore,5441.76,50,Indore,94
2024-10-27,Soybean,Maharashtra,Indore,5190.35,50,Indore,157
2024-10-28,Soybean,Maharashtra,Indore,5469.65,50,Indore,268
2024-10-29,Soybean,Maharashtra,Indore,5310.78,50,Indore,492
2024-10-30,Soybean,Maharashtra,Indore,4474.47,50,Indore,367
2024-10-31,Soybean,Maharashtra,Indore,5230.3,50,Indore,364
2024-11-01,Soybean,Maharashtra,Indore,5221.84,50,Indore,226
2024-11-02,Soybean,Maharashtra,Indore,5179.62,50,Indore,277
2024-11-03,Soybean,Maharashtra,Indore,5111.38,50,Indore,240
2024-11-04,Soybean,Maharashtra,Indore,4684.92,50,Indore,209
2024-11-05,Soybean,Maharashtra,Indore,5436.46,50,Indore,443
2024-11-06,Soybean,Maharashtra,Indore,5298.13,50,Indore,316
2024-11-07,Soybean,Maharashtra,Indore,5528.51,50,Indore,407
2024-11-08,Soybean,Maharashtra,Indore,4748.35,50,Indore,375
2024-11-09,Soybean,Maharashtra,Indore,5374.3,50,Indore,428
2024-11-10,Soybean,Maharashtra,Indore,5164.07,50,Indore,239
2024-11-11,Soybean,Maharashtra,Indore,5290.03,50,Indore,224
2024-11-12,Soybean,Maharashtra,Indore,5192.49,50,Indore,339
2024-11-13,Soybean,Maharashtra,Indore,5435.18,50,Indore,406
2024-11-14,Soybean,Maharashtra,Indore,5236.01,50,Indore,194
2024-11-15,Soybean,Maharashtra,Indore,4982.18,50,Indore,281
2024-11-16,Soybean,Maharashtra,Indore,5336.66,50,Indore,409
2024-11-17,Soybean,Maharashtra,Indore,5259.56,50,Indore,487
2024-11-18,Soybean,Maharashtra,Indore,5311.97,50,Indore,253
2024-11-19,Soybean,Maharashtra,Indore,4393.92,50,Indore,262
2024-11-20,Soybean,Maharashtra,Indore,5568.41,50,Indore,89
2024-11-21,Soybean,Maharashtra,Indore,5282.66,50,Indore,324
2024-11-22,Soybean,Maharashtra,Indore,4986.14,50,Indore,372
2024-11-23,Soybean,Maharashtra,Indore,5680.95,50,Indore,131
2024-11-24,Soybean,Maharashtra,Indore,5608.77,50,Indore,230
2024-11-25,Soybean,Maharashtra,Indore,5333.4,50,Indore,369
2024-11-26,Soybean,Maharashtra,Indore,5099.76,50,Indore,132
2024-11-27,Soybean,Maharashtra,Indore,5512.68,50,Indore,352
2024-11-28,Soybean,Maharashtra,Indore,5510.13,50,Indore,311
2024-11-29,Soybean,Maharashtra,Indore,5764.48,50,Indore,321
2024-11-30,Soybean,Maharashtra,Indore,5368.09,50,Indore,249
2024-12-01,Soybean,Maharashtra,Indore,5873.76,50,Indore,289
2024-12-02,Soybean,Maharashtra,Indore,5367.33,50,Indore,451
2024-12-03,Soybean,Maharashtra,Indore,5139.81,50,Indore,229
2024-12-04,Soybean,Maharashtra,Indore,5218.06,50,Indore,481
2024-12-05,Soybean,Maharashtra,Indore,5553.24,50,Indore,220
2024-12-06,Soybean,Maharashtra,Indore,5566.55,50,Indore,344
2024-12-07,Soybean,Maharashtra,Indore,5698.83,50,Indore,226
2024-12-08,Soybean,Maharashtra,Indore,5587.64,50,Indore,418
2024-12-09,Soybean,Maharashtra,Indore,5922.24,50,Indore,445
2024-12-10,Soybean,Maharashtra,Indore,5565.02,50,Indore,286
2024-12-11,Soybean,Maharashtra,Indore,5058.77,50,Indore,187
2024-12-12,Soybean,Maharashtra,Indore,5635.64,50,Indore,376
2024-12-13,Soybean,Maharashtra,Indore,5084.24,50,Indore,415
2024-12-14,Soybean,Maharashtra,Indore,5781.99,50,Indore,360
2024-12-15,Soybean,Maharashtra,Indore,6032.02,50,Indore,178
2024-12-16,Soybean,Maharashtra,Indore,5433.26,50,Indore,98
2024-12-17,Soybean,Maharashtra,Indore,6168.95,50,Indore,213
2024-12-18,Soybean,Maharashtra,Indore,6010.47,50,Indore,326
2024-12-19,Soybean,Maharashtra,Indore,6133.76,50,Indore,342
2024-12-20,Soybean,Maharashtra,Indore,5842.86,50,Indore,165
2024-12-21,Soybean,Maharashtra,Indore,5502.3,50,Indore,73
2024-12-22,Soybean,Maharashtra,Indore,6048.47,50,Indore,360
2024-12-23,Soybean,Maharashtra,Indore,5640.89,50,Indore,74
2024-12-24,Soybean,Maharashtra,Indore,5877.65,50,Indore,440
2024-12-25,Soybean,Maharashtra,Indore,5804.83,50,Indore,176
2024-12-26,Soybean,Maharashtra,Indore,6207.54,50,Indore,283
2024-12-27,Soybean,Maharashtra,Indore,6103.07,50,Indore,258
2024-12-28,Soybean,Maharashtra,Indore,5873.58,50,Indore,142
2024-12-29,Soybean,Maharashtra,Indore,5325.97,50,Indore,143
2024-12-30,Soybean,Maharashtra,Indore,5734.52,50,Indore,376
2024-12-31,Soybean,Maharashtra,Indore,6149.92,50,Indore,274
2025-01-01,Soybean,Maharashtra,Indore,6036.17,50,Indore,427
2025-01-02,Soybean,Maharashtra,Indore,5514.57,50,Indore,329
2025-01-03,Soybean,Maharashtra,Indore,5436.88,50,Indore,60
2025-01-04,Soybean,Maharashtra,Indore,6050.73,50,Indore,378
2025-01-05,Soybean,Maharashtra,Indore,5688.09,50,Indore,61
2025-01-06,Soybean,Maharashtra,Indore,5730.0,50,Indore,84
2025-01-07,Soybean,Maharashtra,Indore,6232.95,50,Indore,496
2025-01-08,Soybean,Maharashtra,Indore,6404.66,50,Indore,277
2025-01-09,Soybean,Maharashtra,Indore,5831.5,50,Indore,269
2025-01-10,Soybean,Maharashtra,Indore,6055.88,50,Indore,490
2025-01-11,Soybean,Maharashtra,Indore,6059.53,50,Indore,190
2025-01-12,Soybean,Maharashtra,Indore,6044.91,50,Indore,72
2025-01-13,Soybean,Maharashtra,Indore,6118.59,50,Indore,132
2025-01-14,Soybean,Maharashtra,Indore,6345.48,50,Indore,278
2025-01-15,Soybean,Maharashtra,Indore,5928.35,50,Indore,472
2025-01-16,Soybean,Maharashtra,Indore,5684.8,50,Indore,393
2025-01-17,Soybean,Maharashtra,Indore,6661.1,50,Indore,129
2025-01-18,Soybean,Maharashtra,Indore,6492.51,50,Indore,402
2025-01-19,Soybean,Maharashtra,Indore,5846.02,50,Indore,445
2025-01-20,Soybean,Maharashtra,Indore,6229.1,50,Indore,339
2025-01-21,Soybean,Maharashtra,Indore,6502.76,50,Indore,380
2025-01-22,Soybean,Maharashtra,Indore,6435.25,50,Indore,208
2025-01-23,Soybean,Maharashtra,Indore,6359.97,50,Indore,177
2025-01-24,Soybean,Maharashtra,Indore,6180.97,50,Indore,239
2025-01-25,Soybean,Maharashtra,Indore,6760.74,50,Indore,446
2025-01-26,Soybean,Maharashtra,Indore,6319.16,50,Indore,80
2025-01-27,Soybean,Maharashtra,Indore,6108.59,50,Indore,435
2025-01-28,Soybean,Maharashtra,Indore,6534.41,50,Indore,408
2025-01-29,Soybean,Maharashtra,Indore,6311.74,50,Indore,64
2025-01-30,Soybean,Maharashtra,Indore,6397.52,50,Indore,362
2025-01-31,Soybean,Maharashtra,Indore,6363.01,50,Indore,124
2025-02-01,Soybean,Maharashtra,Indore,6460.39,50,Indore,83
2025-02-02,Soybean,Maharashtra,Indore,6026.94,50,Indore,408
2025-02-03,Soybean,Maharashtra,Indore,5894.07,50,Indore,245
2025-02-04,Soybean,Maharashtra,Indore,6768.38,50,Indore,380
2025-02-05,Soybean,Maharashtra,Indore,6421.57,50,Indore,78
2025-02-06,Soybean,Maharashtra,Indore,6586.3,50,Indore,243
2025-02-07,Soybean,Maharashtra,Indore,5835.28,50,Indore,65
2025-02-08,Soybean,Maharashtra,Indore,6691.17,50,Indore,472
2025-02-09,Soybean,Maharashtra,Indore,6222.48,50,Indore,126
2025-02-10,Soybean,Maharashtra,Indore,6144.61,50,Indore,342
2025-02-11,Soybean,Maharashtra,Indore,6374.82,50,Indore,130
2025-02-12,Soybean,Maharashtra,Indore,6107.58,50,Indore,454
2025-02-13,Soybean,Maharashtra,Indore,6407.39,50,Indore,477
2025-02-14,Soybean,Maharashtra,Indore,6373.74,50,Indore,173
2025-02-15,Soybean,Maharashtra,Indore,6739.27,50,Indore,68
2025-02-16,Soybean,Maharashtra,Indore,6881.45,50,Indore,151
2025-02-17,Soybean,Maharashtra,Indore,6877.99,50,Indore,441
2025-02-18,Soybean,Maharashtra,Indore,5760.04,50,Indore,126
2025-02-19,Soybean,Maharashtra,Indore,6164.5,50,Indore,278
2025-02-20,Soybean,Maharashtra,Indore,5768.01,50,Indore,499
2025-02-21,Soybean,Maharashtra,Indore,6097.61,50,Indore,346
2025-02-22,Soybean,Maharashtra,Indore,6265.8,50,Indore,252
2025-02-23,Soybean,Maharashtra,Indore,6588.58,50,Indore,110
2025-02-24,Soybean,Maharashtra,Indore,6313.96,50,Indore,75
2025-02-25,Soybean,Maharashtra,Indore,6326.62,50,Indore,120
2025-02-26,Soybean,Maharashtra,Indore,6532.85,50,Indore,152
2025-02-27,Soybean,Maharashtra,Indore,5969.37,50,Indore,375
2025-02-28,Soybean,Maharashtra,Indore,6234.2,50,Indore,412
2025-03-01,Soybean,Maharashtra,Indore,6338.09,50,Indore,206
2025-03-02,Soybean,Maharashtra,Indore,6431.59,50,Indore,412
2025-03-03,Soybean,Maharashtra,Indore,6518.31,50,Indore,408
2025-03-04,Soybean,Maharashtra,Indore,6948.11,50,Indore,243
2025-03-05,Soybean,Maharashtra,Indore,6772.86,50,Indore,324
2025-03-06,Soybean,Maharashtra,Indore,6271.79,50,Indore,373
2025-03-07,Soybean,Maharashtra,Indore,6426.16,50,Indore,235
2025-03-08,Soybean,Maharashtra,Indore,6407.47,50,Indore,375
2025-03-09,Soybean,Maharashtra,Indore,6353.57,50,Indore,162
2025-03-10,Soybean,Maharashtra,Indore,6590.84,50,Indore,362
2025-03-11,Soybean,Maharashtra,Indore,5952.19,50,Indore,214
2025-03-12,Soybean,Maharashtra,Indore,6775.14,50,Indore,110
2025-03-13,Soybean,Maharashtra,Indore,7019.55,50,Indore,141
2025-03-14,Soybean,Maharashtra,Indore,6430.86,50,Indore,335
2025-03-15,Soybean,Maharashtra,Indore,6425.09,50,Indore,202
2025-03-16,Soybean,Maharashtra,Indore,6558.87,50,Indore,274
2025-03-17,Soybean,Maharashtra,Indore,6817.18,50,Indore,176
2025-03-18,Soybean,Maharashtra,Indore,6413.46,50,Indore,242
2025-03-19,Soybean,Maharashtra,Indore,6790.08,50,Indore,164
2025-03-20,Soybean,Maharashtra,Indore,6655.35,50,Indore,311
2025-03-21,Soybean,Maharashtra,Indore,7215.96,50,Indore,67
2025-03-22,Soybean,Maharashtra,Indore,6407.32,50,Indore,59
2025-03-23,Soybean,Maharashtra,Indore,5911.33,50,Indore,141
2025-03-24,Soybean,Maharashtra,Indore,6072.22,50,Indore,188
2025-03-25,Soybean,Maharashtra,Indore,6503.42,50,Indore,498
2025-03-26,Soybean,Maharashtra,Indore,6805.72,50,Indore,382
2025-03-27,Soybean,Maharashtra,Indore,6298.88,50,Indore,406
2025-03-28,Soybean,Maharashtra,Indore,6422.4,50,Indore,389
2025-03-29,Soybean,Maharashtra,Indore,6693.96,50,Indore,498
2025-03-30,Soybean,Maharashtra,Indore,6195.53,50,Indore,101
2025-03-31,Soybean,Maharashtra,Indore,6298.09,50,Indore,244
2025-04-01,Soybean,Maharashtra,Indore,6127.29,50,Indore,255
2025-04-02,Soybean,Maharashtra,Indore,6827.0,50,Indore,336
2025-04-03,Soybean,Maharashtra,Indore,6931.73,50,Indore,450
2025-04-04,Soybean,Maharashtra,Indore,5990.88,50,Indore,488
2025-04-05,Soybean,Maharashtra,Indore,6417.31,50,Indore,415
2025-04-06,Soybean,Maharashtra,Indore,6877.18,50,Indore,142
2025-04-07,Soybean,Maharashtra,Indore,6569.44,50,Indore,469
2025-04-08,Soybean,Maharashtra,Indore,6297.66,50,Indore,459
2025-04-09,Soybean,Maharashtra,Indore,5974.98,50,Indore,358
2025-04-10,Soybean,Maharashtra,Indore,6778.9,50,Indore,194
2025-04-11,Soybean,Maharashtra,Indore,6535.15,50,Indore,135
2025-04-12,Soybean,Maharashtra,Indore,5978.87,50,Indore,202
2025-04-13,Soybean,Maharashtra,Indore,6771.3,50,Indore,51
2025-04-14,Soybean,Maharashtra,Indore,5927.57,50,Indore,391
2025-04-15,Soybean,Maharashtra,Indore,6334.71,50,Indore,438
2025-04-16,Soybean,Maharashtra,Indore,6314.43,50,Indore,309
2025-04-17,Soybean,Maharashtra,Indore,6872.1,50,Indore,213
2025-04-18,Soybean,Maharashtra,Indore,6300.84,50,Indore,55
2025-04-19,Soybean,Maharashtra,Indore,6292.14,50,Indore,198
2025-04-20,Soybean,Maharashtra,Indore,5954.8,50,Indore,254
2025-04-21,Soybean,Maharashtra,Indore,6163.61,50,Indore,167
2025-04-22,Soybean,Maharashtra,Indore,6102.36,50,Indore,138
2025-04-23,Soybean,Maharashtra,Indore,6109.62,50,Indore,203
2025-04-24,Soybean,Maharashtra,Indore,6332.53,50,Indore,488
2025-04-25,Soybean,Maharashtra,Indore,5591.67,50,Indore,216
2025-04-26,Soybean,Maharashtra,Indore,5859.97,50,Indore,210
2025-04-27,Soybean,Maharashtra,Indore,6270.67,50,Indore,319
2025-04-28,Soybean,Maharashtra,Indore,6331.12,50,Indore,105
2025-04-29,Soybean,Maharashtra,Indore,6215.32,50,Indore,277
2025-04-30,Soybean,Maharashtra,Indore,6263.55,50,Indore,386
2025-05-01,Soybean,Maharashtra,Indore,6143.34,50,Indore,198
2025-05-02,Soybean,Maharashtra,Indore,6250.65,50,Indore,95
2025-05-03,Soybean,Maharashtra,Indore,6376.42,50,Indore,193
2025-05-04,Soybean,Maharashtra,Indore,6364.14,50,Indore,287
2025-05-05,Soybean,Maharashtra,Indore,6018.99,50,Indore,321
2025-05-06,Soybean,Maharashtra,Indore,6489.74,50,Indore,169
2025-05-07,Soybean,Maharashtra,Indore,6251.74,50,Indore,389
2025-05-08,Soybean,Maharashtra,Indore,6563.53,50,Indore,462
2025-05-09,Soybean,Maharashtra,Indore,6612.85,50,Indore,269
2025-05-10,Soybean,Maharashtra,Indore,5739.16,50,Indore,57
2025-05-11,Soybean,Maharashtra,Indore,5903.14,50,Indore,393
2025-05-12,Soybean,Maharashtra,Indore,6393.65,50,Indore,436
2025-05-13,Soybean,Maharashtra,Indore,5638.74,50,Indore,324
2025-05-14,Soybean,Maharashtra,Indore,6552.77,50,Indore,402
2025-05-15,Soybean,Maharashtra,Indore,6011.94,50,Indore,115
2025-05-16,Soybean,Maharashtra,Indore,6275.9,50,Indore,128
2025-05-17,Soybean,Maharashtra,Indore,6056.65,50,Indore,135
2025-05-18,Soybean,Maharashtra,Indore,5661.93,50,Indore,173
2025-05-19,Soybean,Maharashtra,Indore,6384.29,50,Indore,251
2025-05-20,Soybean,Maharashtra,Indore,6880.73,50,Indore,199
2025-05-21,Soybean,Maharashtra,Indore,5888.8,50,Indore,95
2025-05-22,Soybean,Maharashtra,Indore,5934.3,50,Indore,162
2025-05-23,Soybean,Maharashtra,Indore,5223.9,50,Indore,140
2025-05-24,Soybean,Maharashtra,Indore,6411.63,50,Indore,190
2025-05-25,Soybean,Maharashtra,Indore,6267.17,50,Indore,338
2025-05-26,Soybean,Maharashtra,Indore,5461.02,50,Indore,438
2025-05-27,Soybean,Maharashtra,Indore,5348.9,50,Indore,267
2025-05-28,Soybean,Maharashtra,Indore,5370.86,50,Indore,126
2025-05-29,Soybean,Maharashtra,Indore,6136.39,50,Indore,460
2025-05-30,Soybean,Maharashtra,Indore,6153.48,50,Indore,426
2025-05-31,Soybean,Maharashtra,Indore,5640.08,50,Indore,433
2025-06-01,Soybean,Maharashtra,Indore,6053.91,50,Indore,383
2025-06-02,Soybean,Maharashtra,Indore,5938.8,50,Indore,201
2025-06-03,Soybean,Maharashtra,Indore,5767.92,50,Indore,372
2025-06-04,Soybean,Maharashtra,Indore,6156.09,50,Indore,288
2025-06-05,Soybean,Maharashtra,Indore,5490.45,50,Indore,164
2025-06-06,Soybean,Maharashtra,Indore,6183.06,50,Indore,368
2025-06-07,Soybean,Maharashtra,Indore,5607.08,50,Indore,418
2025-06-08,Soybean,Maharashtra,Indore,6346.93,50,Indore,143
2025-06-09,Soybean,Maharashtra,Indore,5497.68,50,Indore,97
2025-06-10,Soybean,Maharashtra,Indore,5680.6,50,Indore,240
2025-06-11,Soybean,Maharashtra,Indore,5790.44,50,Indore,61
2025-06-12,Soybean,Maharashtra,Indore,5775.35,50,Indore,205
2025-06-13,Soybean,Maharashtra,Indore,5893.69,50,Indore,221
2025-06-14,Soybean,Maharashtra,Indore,5347.52,50,Indore,476
2025-06-15,Soybean,Maharashtra,Indore,5708.83,50,Indore,450
2025-06-16,Soybean,Maharashtra,Indore,5748.28,50,Indore,345
2025-06-17,Soybean,Maharashtra,Indore,5535.35,50,Indore,226
2025-06-18,Soybean,Maharashtra,Indore,5801.74,50,Indore,390
2025-06-19,Soybean,Maharashtra,Indore,5263.49,50,Indore,106
2025-06-20,Soybean,Maharashtra,Indore,5556.37,50,Indore,392
2025-06-21,Soybean,Maharashtra,Indore,5415.28,50,Indore,389
2025-06-22,Soybean,Maharashtra,Indore,5531.18,50,Indore,497
2025-06-23,Soybean,Maharashtra,Indore,6049.34,50,Indore,252
2025-06-24,Soybean,Maharashtra,Indore,6042.23,50,Indore,234
2025-06-25,Soybean,Maharashtra,Indore,5970.52,50,Indore,170
2025-06-26,Soybean,Maharashtra,Indore,5437.88,50,Indore,275
2025-06-27,Soybean,Maharashtra,Indore,5836.07,50,Indore,251
2025-06-28,Soybean,Maharashtra,Indore,5584.77,50,Indore,379
2025-06-29,Soybean,Maharashtra,Indore,5552.08,50,Indore,412
2025-06-30,Soybean,Maharashtra,Indore,5502.61,50,Indore,429
2025-07-01,Soybean,Maharashtra,Indore,6040.83,50,Indore,405
2025-07-02,Soybean,Maharashtra,Indore,5910.62,50,Indore,265
2025-07-03,Soybean,Maharashtra,Indore,5711.98,50,Indore,92
2025-07-04,Soybean,Maharashtra,Indore,5425.15,50,Indore,424
2025-07-05,Soybean,Maharashtra,Indore,5475.92,50,Indore,72
2025-07-06,Soybean,Maharashtra,Indore,5611.13,50,Indore,204
2025-07-07,Soybean,Maharashtra,Indore,5283.48,50,Indore,235
2025-07-08,Soybean,Maharashtra,Indore,5709.56,50,Indore,298
2025-07-09,Soybean,Maharashtra,Indore,5139.9,50,Indore,286
2025-07-10,Soybean,Maharashtra,Indore,5522.14,50,Indore,342
2025-07-11,Soybean,Maharashtra,Indore,4706.09,50,Indore,183
2025-07-12,Soybean,Maharashtra,Indore,5216.35,50,Indore,370
2025-07-13,Soybean,Maharashtra,Indore,5993.49,50,Indore,439
2025-07-14,Soybean,Maharashtra,Indore,5669.82,50,Indore,483
2025-07-15,Soybean,Maharashtra,Indore,5808.5,50,Indore,71
2025-07-16,Soybean,Maharashtra,Indore,5136.69,50,Indore,410
2025-07-17,Soybean,Maharashtra,Indore,5357.17,50,Indore,137
2025-07-18,Soybean,Maharashtra,Indore,5699.93,50,Indore,202
2025-07-19,Soybean,Maharashtra,Indore,5494.69,50,Indore,174
2025-07-20,Soybean,Maharashtra,Indore,5446.9,50,Indore,128
2025-07-21,Soybean,Maharashtra,Indore,5773.22,50,Indore,395
2025-07-22,Soybean,Maharashtra,Indore,4961.77,50,Indore,100
2025-07-23,Soybean,Maharashtra,Indore,5208.65,50,Indore,265
2025-07-24,Soybean,Maharashtra,Indore,4727.86,50,Indore,225
2025-07-25,Soybean,Maharashtra,Indore,4915.87,50,Indore,407
2025-07-26,Soybean,Maharashtra,Indore,5557.15,50,Indore,302
2025-07-27,Soybean,Maharashtra,Indore,4950.33,50,Indore,295
2025-07-28,Soybean,Maharashtra,Indore,5437.0,50,Indore,276
2025-07-29,Soybean,Maharashtra,Indore,5704.87,50,Indore,155
2025-07-30,Soybean,Maharashtra,Indore,5145.1,50,Indore,242
2025-07-31,Soybean,Maharashtra,Indore,5345.76,50,Indore,365
2025-08-01,Soybean,Maharashtra,Indore,5404.3,50,Indore,351
2025-08-02,Soybean,Maharashtra,Indore,4806.54,50,Indore,85
2025-08-03,Soybean,Maharashtra,Indore,4979.92,50,Indore,491
2025-08-04,Soybean,Maharashtra,Indore,4855.81,50,Indore,253
2025-08-05,Soybean,Maharashtra,Indore,4988.13,50,Indore,471
2025-08-06,Soybean,Maharashtra,Indore,5356.41,50,Indore,316
2025-08-07,Soybean,Maharashtra,Indore,4955.64,50,Indore,317
2025-08-08,Soybean,Maharashtra,Indore,5116.46,50,Indore,219
2025-08-09,Soybean,Maharashtra,Indore,4807.28,50,Indore,88
2025-08-10,Soybean,Maharashtra,Indore,5481.16,50,Indore,188
2025-08-11,Soybean,Maharashtra,Indore,4943.11,50,Indore,341
2025-08-12,Soybean,Maharashtra,Indore,5557.15,50,Indore,101
2025-08-13,Soybean,Maharashtra,Indore,5112.36,50,Indore,336
2025-08-14,Soybean,Maharashtra,Indore,4666.01,50,Indore,338
2025-08-15,Soybean,Maharashtra,Indore,5031.04,50,Indore,190
2025-08-16,Soybean,Maharashtra,Indore,4757.97,50,Indore,195
2025-08-17,Soybean,Maharashtra,Indore,5248.27,50,Indore,474
2025-08-18,Soybean,Maharashtra,Indore,4987.93,50,Indore,363
2025-08-19,Soybean,Maharashtra,Indore,5110.4,50,Indore,233
2025-08-20,Soybean,Maharashtra,Indore,4945.94,50,Indore,201
2025-08-21,Soybean,Maharashtra,Indore,4885.67,50,Indore,250
2025-08-22,Soybean,Maharashtra,Indore,4755.94,50,Indore,177
2025-08-23,Soybean,Maharashtra,Indore,5294.87,50,Indore,336
2025-08-24,Soybean,Maharashtra,Indore,4988.26,50,Indore,360
2025-08-25,Soybean,Maharashtra,Indore,4942.22,50,Indore,302
2025-08-26,Soybean,Maharashtra,Indore,4973.82,50,Indore,315
2025-08-27,Soybean,Maharashtra,Indore,4826.5,50,Indore,237
2025-08-28,Soybean,Maharashtra,Indore,4933.86,50,Indore,435
2025-08-29,Soybean,Maharashtra,Indore,5086.3,50,Indore,279
2025-08-30,Soybean,Maharashtra,Indore,4711.93,50,Indore,320
2025-08-31,Soybean,Maharashtra,Indore,4753.17,50,Indore,308
2025-09-01,Soybean,Maharashtra,Indore,5431.49,50,Indore,348
2025-09-02,Soybean,Maharashtra,Indore,4907.45,50,Indore,464
2025-09-03,Soybean,Maharashtra,Indore,4849.3,50,Indore,247
2025-09-04,Soybean,Maharashtra,Indore,4610.34,50,Indore,372
2025-09-05,Soybean,Maharashtra,Indore,5267.68,50,Indore,105
