Date,Commodity,Price,Market,Quantity
2025-01-19,Mustard,6545.91,Delhi,609
2025-01-20,Mustard,5869.55,Mumbai,325
2025-01-21,Mustard,5955.53,Mumbai,871
2025-01-22,Mustard,6215.77,Chennai,524
2025-01-23,Mustard,6164.31,Chennai,533
2025-01-24,Mustard,6603.3,Surat,781
2025-01-25,Mustard,6276.32,Surat,727
2025-01-26,Mustard,6519.16,Chennai,965
2025-01-27,Mustard,5839.04,Delhi,612
2025-01-28,Mustard,6419.86,Delhi,884
2025-01-29,Mustard,6122.01,Indore,958
2025-01-30,Mustard,6126.82,Indore,785
2025-01-31,Mustard,6231.41,Delhi,857
2025-02-01,Mustard,6004.03,Delhi,660
2025-02-02,Mustard,6385.31,Surat,532
2025-02-03,Mustard,6342.61,Indore,935
2025-02-04,Mustard,6365.34,Delhi,660
2025-02-05,Mustard,6497.06,Indore,910
2025-02-06,Mustard,6630.08,Delhi,827
2025-02-07,Mustard,6261.77,Mumbai,479
2025-02-08,Mustard,6437.27,Delhi,179
2025-02-09,Mustard,6407.61,Mumbai,466
2025-02-10,Mustard,6431.64,Chennai,638
2025-02-11,Mustard,6441.65,Surat,563
2025-02-12,Mustard,6688.15,Surat,519
2025-02-13,Mustard,6284.93,Indore,313
2025-02-14,Mustard,6078.44,Mumbai,953
2025-02-15,Mustard,6250.63,Delhi,853
2025-02-16,Mustard,6548.17,Surat,916
2025-02-17,Mustard,6407.79,Surat,410
2025-02-18,Mustard,6315.9,Chennai,923
2025-02-19,Mustard,6200.31,Surat,962
2025-02-20,Mustard,6465.94,Surat,514
2025-02-21,Mustard,6556.55,Delhi,954
2025-02-22,Mustard,6494.67,Chennai,183
2025-02-23,Mustard,6388.57,Surat,627
2025-02-24,Mustard,6474.18,Chennai,244
2025-02-25,Mustard,6478.51,Delhi,136
2025-02-26,Mustard,6493.66,Chennai,502
2025-02-27,Mustard,6224.11,Chennai,501
2025-02-28,Mustard,6505.57,Surat,967
2025-03-01,Mustard,6382.99,Surat,919
2025-03-02,Mustard,6684.11,Indore,464
2025-03-03,Mustard,6507.32,Surat,106
2025-03-04,Mustard,6652.45,Mumbai,527
2025-03-05,Mustard,6429.49,Chennai,679
2025-03-06,Mustard,6441.06,Indore,645
2025-03-07,Mustard,6797.29,Delhi,424
2025-03-08,Mustard,6589.8,Delhi,141
2025-03-09,Mustard,6363.59,Mumbai,330
2025-03-10,Mustard,6689.71,Chennai,989
2025-03-11,Mustard,6407.34,Delhi,621
2025-03-12,Mustard,6562.69,Indore,543
2025-03-13,Mustard,6888.29,Indore,504
2025-03-14,Mustard,6237.97,Mumbai,703
2025-03-15,Mustard,6492.2,Mumbai,842
2025-03-16,Mustard,6612.0,Chennai,129
2025-03-17,Mustard,6686.14,Chennai,148
2025-03-18,Mustard,6287.66,Mumbai,244
2025-03-19,Mustard,6231.31,Chennai,157
2025-03-20,Mustard,6759.03,Mumbai,673
2025-03-21,Mustard,6399.08,Surat,544
2025-03-22,Mustard,6392.83,Indore,674
2025-03-23,Mustard,6857.32,Indore,583
2025-03-24,Mustard,6563.05,Delhi,772
2025-03-25,Mustard,6566.05,Chennai,945
2025-03-26,Mustard,6516.39,Mumbai,545
2025-03-27,Mustard,6308.95,Chennai,654
2025-03-28,Mustard,6690.14,Mumbai,903
2025-03-29,Mustard,6637.99,Delhi,719
2025-03-30,Mustard,6590.79,Delhi,194
2025-03-31,Mustard,6534.6,Mumbai,996
2025-04-01,Mustard,6500.06,Delhi,318
2025-04-02,Mustard,6741.53,Chennai,191
2025-04-03,Mustard,6531.14,Surat,585
2025-04-04,Mustard,6546.8,Mumbai,255
2025-04-05,Mustard,6665.66,Chennai,731
2025-04-06,Mustard,6601.2,Chennai,629
2025-04-07,Mustard,6887.83,Mumbai,704
2025-04-08,Mustard,6206.73,Indore,483
2025-04-09,Mustard,6618.46,Mumbai,292
2025-04-10,Mustard,6416.69,Chennai,486
2025-04-11,Mustard,6368.58,Delhi,376
2025-04-12,Mustard,6464.63,Indore,844
2025-04-13,Mustard,6565.87,Indore,252
2025-04-14,Mustard,6573.5,Chennai,154
2025-04-15,Mustard,6248.82,Surat,535
2025-04-16,Mustard,6442.53,Surat,208
2025-04-17,Mustard,6605.3,Delhi,283
2025-04-18,Mustard,6371.85,Indore,472
2025-04-19,Mustard,6322.31,Chennai,596
2025-04-20,Mustard,6091.93,Mumbai,948
2025-04-21,Mustard,6408.26,Chennai,421
2025-04-22,Mustard,6308.58,Indore,310
2025-04-23,Mustard,6339.19,Delhi,141
2025-04-24,Mustard,6478.95,Indore,887
2025-04-25,Mustard,6410.54,Mumbai,116
2025-04-26,Mustard,6294.31,Indore,357
2025-04-27,Mustard,6101.31,Surat,118
2025-04-28,Mustard,6581.73,Mumbai,936
2025-04-29,Mustard,6668.49,Delhi,472
2025-04-30,Mustard,6435.1,Indore,180
2025-05-01,Mustard,6457.68,Surat,523
2025-05-02,Mustard,6507.66,Chennai,487
2025-05-03,Mustard,6818.99,Mumbai,808
2025-05-04,Mustard,6185.7,Surat,295
2025-05-05,Mustard,6412.22,Chennai,295
2025-05-06,Mustard,6146.48,Indore,763
2025-05-07,Mustard,6558.97,Chennai,245
2025-05-08,Mustard,6453.23,Delhi,156
2025-05-09,Mustard,6518.01,Indore,879
2025-05-10,Mustard,6503.31,Delhi,628
2025-05-11,Mustard,6665.98,Indore,710
2025-05-12,Mustard,6570.51,Mumbai,740
2025-05-13,Mustard,6623.91,Surat,364
2025-05-14,Mustard,6239.51,Surat,799
2025-05-15,Mustard,6685.95,Chennai,518
2025-05-16,Mustard,6297.44,Indore,310
2025-05-17,Mustard,6303.43,Chennai,175
2025-05-18,Mustard,6484.95,Surat,420
2025-05-19,Mustard,6485.44,Chennai,532
2025-05-20,Mustard,6204.86,Chennai,740
2025-05-21,Mustard,6378.65,Delhi,146
2025-05-22,Mustard,6704.93,Indore,926
2025-05-23,Mustard,6107.5,Surat,953
2025-05-24,Mustard,6692.0,Delhi,979
2025-05-25,Mustard,6340.31,Indore,831
2025-05-26,Mustard,5914.7,Delhi,778
2025-05-27,Mustard,6102.42,Mumbai,181
2025-05-28,Mustard,6176.5,Surat,683
2025-05-29,Mustard,6237.76,Delhi,938
2025-05-30,Mustard,6334.87,Surat,501
2025-05-31,Mustard,5808.3,Surat,137
2025-06-01,Mustard,6379.46,Indore,610
2025-06-02,Mustard,6124.11,Mumbai,812
2025-06-03,Mustard,6606.19,Indore,646
2025-06-04,Mustard,6266.94,Delhi,488
2025-06-05,Mustard,6502.36,Surat,257
2025-06-06,Mustard,6528.62,Surat,266
2025-06-07,Mustard,6515.89,Surat,508
2025-06-08,Mustard,6178.58,Surat,303
2025-06-09,Mustard,6168.58,Delhi,334
2025-06-10,Mustard,6231.94,Surat,992
2025-06-11,Mustard,6396.63,Surat,562
2025-06-12,Mustard,6159.65,Mumbai,100
2025-06-13,Mustard,6230.28,Mumbai,450
2025-06-14,Mustard,6301.16,Surat,717
2025-06-15,Mustard,6057.72,Chennai,719
2025-06-16,Mustard,6037.29,Delhi,909
2025-06-17,Mustard,6191.43,Surat,970
2025-06-18,Mustard,6210.05,Delhi,549
2025-06-19,Mustard,6294.1,Delhi,562
2025-06-20,Mustard,6333.76,Surat,221
2025-06-21,Mustard,5971.61,Mumbai,295
2025-06-22,Mustard,6021.01,Mumbai,578
2025-06-23,Mustard,5981.26,Indore,351
2025-06-24,Mustard,6449.86,Indore,602
2025-06-25,Mustard,6135.26,Delhi,809
2025-06-26,Mustard,6154.46,Delhi,585
2025-06-27,Mustard,6154.69,Chennai,413
2025-06-28,Mustard,5991.89,Indore,993
2025-06-29,Mustard,6439.76,Delhi,655
2025-06-30,Mustard,6200.99,Delhi,456
2025-07-01,Mustard,6118.57,Delhi,515
2025-07-02,Mustard,5881.47,Indore,614
2025-07-03,Mustard,5862.0,Delhi,662
2025-07-04,Mustard,6024.47,Indore,608
2025-07-05,Mustard,5938.12,Surat,192
2025-07-06,Mustard,5856.51,Mumbai,618
2025-07-07,Mustard,5987.7,Chennai,475
2025-07-08,Mustard,6010.51,Delhi,103
2025-07-09,Mustard,6074.07,Delhi,330
2025-07-10,Mustard,5936.86,Mumbai,151
2025-07-11,Mustard,5828.08,Indore,424
2025-07-12,Mustard,5826.99,Delhi,830
2025-07-13,Mustard,6256.17,Chennai,822
2025-07-14,Mustard,5755.25,Chennai,635
2025-07-15,Mustard,6070.3,Surat,251
2025-07-16,Mustard,6093.66,Indore,582
2025-07-17,Mustard,5957.63,Indore,423
2025-07-18,Mustard,6327.61,Mumbai,968
2025-07-19,Mustard,6066.59,Indore,578
2025-07-20,Mustard,6327.08,Surat,572
2025-07-21,Mustard,5820.57,Chennai,423
2025-07-22,Mustard,5816.34,Chennai,766
2025-07-23,Mustard,6041.02,Mumbai,519
2025-07-24,Mustard,5875.66,Mumbai,454
2025-07-25,Mustard,6257.58,Mumbai,869
2025-07-26,Mustard,5981.34,Mumbai,688
2025-07-27,Mustard,5696.69,Surat,165
2025-07-28,Mustard,5550.92,Surat,447
2025-07-29,Mustard,5875.37,Indore,573
2025-07-30,Mustard,5865.99,Indore,538
2025-07-31,Mustard,5939.44,Indore,326
2025-08-01,Mustard,6111.76,Surat,541
2025-08-02,Mustard,6078.46,Surat,827
2025-08-03,Mustard,5739.94,Chennai,183
2025-08-04,Mustard,5590.12,Chennai,908
2025-08-05,Mustard,5595.31,Mumbai,792
2025-08-06,Mustard,5688.1,Chennai,367
2025-08-07,Mustard,5755.52,Chennai,219
2025-08-08,Mustard,5883.37,Delhi,452
2025-08-09,Mustard,5655.75,Mumbai,139
2025-08-10,Mustard,5865.69,Chennai,646
2025-08-11,Mustard,5875.79,Indore,987
2025-08-12,Mustard,5825.91,Chennai,829
2025-08-13,Mustard,5565.46,Indore,993
2025-08-14,Mustard,5878.81,Chennai,283
2025-08-15,Mustard,6195.64,Delhi,973
2025-08-16,Mustard,5822.82,Surat,261
2025-08-17,Mustard,5177.38,Indore,811
2025-08-18,Mustard,6010.63,Indore,336
2025-08-19,Mustard,5616.47,Chennai,165
2025-08-20,Mustard,6204.84,Mumbai,546
2025-08-21,Mustard,5769.76,Surat,540
2025-08-22,Mustard,5404.44,Delhi,563
2025-08-23,Mustard,5323.45,Mumbai,495
2025-08-24,Mustard,6039.47,Mumbai,656
2025-08-25,Mustard,5947.94,Indore,425
2025-08-26,Mustard,6167.33,Chennai,190
2025-08-27,Mustard,5719.79,Delhi,313
2025-08-28,Mustard,5701.9,Surat,700
2025-08-29,Mustard,5632.39,Surat,468
2025-08-30,Mustard,5573.12,Chennai,683
2025-08-31,Mustard,5622.27,Chennai,148
2025-09-01,Mustard,5740.35,Surat,388
2025-09-02,Mustard,5524.3,Delhi,338
2025-09-03,Mustard,5355.59,Chennai,885
2025-09-04,Mustard,5717.91,Chennai,904
2025-09-05,Mustard,5509.32,Indore,578
2025-09-06,Mustard,5031.42,Delhi,690
2025-09-07,Mustard,5786.71,Delhi,734
2025-09-08,Mustard,5451.61,Surat,181
2025-09-09,Mustard,5802.74,Mumbai,115
2025-09-10,Mustard,5795.25,Indore,709
2025-09-11,Mustard,5721.83,Surat,613
2025-09-12,Mustard,6162.05,Chennai,780
2025-09-13,Mustard,5632.79,Indore,936
2025-09-14,Mustard,5601.12,Surat,280
2025-09-15,Mustard,5792.98,Chennai,759
2025-09-16,Mustard,5643.3,Chennai,958
2025-09-17,Mustard,5884.76,Delhi,592
2025-09-18,Mustard,5397.33,Indore,227
2025-09-19,Mustard,5399.22,Delhi,658
2025-09-20,Mustard,5801.53,Chennai,286
2025-09-21,Mustard,5414.26,Chennai,570
2025-09-22,Mustard,5768.05,Surat,837
2025-09-23,Mustard,5719.38,Chennai,323
2025-09-24,Mustard,5505.77,Delhi,659
2025-09-25,Mustard,5717.55,Indore,675
2025-09-26,Mustard,5396.78,Chennai,281
2025-09-27,Mustard,5443.46,Chennai,278
2025-09-28,Mustard,5595.89,Surat,993
2025-09-29,Mustard,5659.14,Indore,163
2025-09-30,Mustard,5582.81,Chennai,471
2025-10-01,Mustard,5730.48,Indore,196
2025-10-02,Mustard,5722.03,Delhi,302
2025-10-03,Mustard,5950.83,Indore,120
2025-10-04,Mustard,5626.67,Delhi,702
2025-10-05,Mustard,5885.56,Surat,210
2025-10-06,Mustard,5831.86,Delhi,222
2025-10-07,Mustard,6107.73,Mumbai,546
2025-10-08,Mustard,5624.84,Indore,390
2025-10-09,Mustard,5567.73,Surat,714
2025-10-10,Mustard,5904.99,Mumbai,380
2025-10-11,Mustard,5732.34,Indore,585
2025-10-12,Mustard,5913.54,Surat,802
2025-10-13,Mustard,5802.66,Indore,997
2025-10-14,Mustard,5240.18,Delhi,225
2025-10-15,Mustard,5739.18,Surat,608
2025-10-16,Mustard,5728.69,Delhi,680
2025-10-17,Mustard,5695.74,Mumbai,357
2025-10-18,Mustard,5645.48,Delhi,287
2025-10-19,Mustard,5356.45,Chennai,514
2025-10-20,Mustard,5852.81,Delhi,213
2025-10-21,Mustard,5755.97,Surat,775
2025-10-22,Mustard,5904.98,Chennai,148
2025-10-23,Mustard,5380.35,Mumbai,486
2025-10-24,Mustard,5793.18,Delhi,488
2025-10-25,Mustard,5648.61,Delhi,800
2025-10-26,Mustard,5728.23,Chennai,445
2025-10-27,Mustard,5658.9,Surat,125
2025-10-28,Mustard,5816.45,Chennai,865
2025-10-29,Mustard,5679.48,Indore,755
2025-10-30,Mustard,5506.13,Mumbai,755
2025-10-31,Mustard,5738.39,Chennai,358
2025-11-01,Mustard,5682.98,Surat,146
2025-11-02,Mustard,5713.99,Chennai,987
2025-11-03,Mustard,5098.08,Indore,248
2025-11-04,Mustard,5877.26,Delhi,537
2025-11-05,Mustard,5683.03,Indore,777
2025-11-06,Mustard,5481.67,Delhi,797
2025-11-07,Mustard,5941.28,Indore,457
2025-11-08,Mustard,5889.63,Mumbai,555
2025-11-09,Mustard,5702.6,Mumbai,728
2025-11-10,Mustard,5543.45,Chennai,299
2025-11-11,Mustard,5815.42,Indore,952
2025-11-12,Mustard,5810.49,Surat,363
2025-11-13,Mustard,5976.89,Delhi,401
2025-11-14,Mustard,5709.55,Delhi,348
2025-11-15,Mustard,6043.66,Chennai,876
2025-11-16,Mustard,5703.11,Delhi,493
2025-11-17,Mustard,5548.58,Chennai,601
2025-11-18,Mustard,5597.99,Surat,183
2025-11-19,Mustard,5818.75,Chennai,985
2025-11-20,Mustard,5825.03,Chennai,441
2025-11-21,Mustard,5910.69,Mumbai,843
2025-11-22,Mustard,5834.13,Chennai,947
2025-11-23,Mustard,6054.85,Surat,531
2025-11-24,Mustard,5814.44,Chennai,324
2025-11-25,Mustard,5474.76,Mumbai,172
2025-11-26,Mustard,5857.25,Mumbai,610
2025-11-27,Mustard,5487.65,Indore,315
2025-11-28,Mustard,5950.9,Chennai,701
2025-11-29,Mustard,6115.76,Chennai,916
2025-11-30,Mustard,5714.85,Indore,319
2025-12-01,Mustard,6203.66,Chennai,488
2025-12-02,Mustard,6096.44,Delhi,746
2025-12-03,Mustard,6177.17,Delhi,775
2025-12-04,Mustard,5981.86,Mumbai,382
2025-12-05,Mustard,5753.54,Delhi,913
2025-12-06,Mustard,6116.46,Delhi,636
2025-12-07,Mustard,5843.64,Mumbai,984
2025-12-08,Mustard,6000.47,Indore,228
2025-12-09,Mustard,5951.01,Delhi,525
2023-01-01,Groundnut,4688.47,Chennai,682
2023-01-02,Groundnut,4719.75,Indore,156
2023-01-03,Groundnut,4637.78,Chennai,370
2023-01-04,Groundnut,5162.59,Indore,210
2023-01-05,Groundnut,5196.73,Chennai,986
2023-01-06,Groundnut,5103.02,Surat,257
2023-01-07,Groundnut,4994.7,Surat,742
2023-01-08,Groundnut,5422.52,Mumbai,221
2023-01-09,Groundnut,4999.69,Mumbai,266
2023-01-10,Groundnut,5072.48,Delhi,741
2023-01-11,Groundnut,5027.68,Indore,568
2023-01-12,Groundnut,4978.51,Mumbai,112
2023-01-13,Groundnut,5181.27,Surat,918
2023-01-14,Groundnut,4937.24,Surat,308
2023-01-15,Groundnut,4932.66,Surat,804
2023-01-16,Groundnut,5217.87,Delhi,290
2023-01-17,Groundnut,4990.82,Indore,492
2023-01-18,Groundnut,5125.76,Chennai,779
2023-01-19,Groundnut,5039.48,Chennai,818
2023-01-20,Groundnut,5114.07,Indore,399
2023-01-21,Groundnut,4990.31,Surat,516
2023-01-22,Groundnut,5005.39,Surat,854
2023-01-23,Groundnut,4978.05,Mumbai,621
2023-01-24,Groundnut,5319.09,Surat,247
2023-01-25,Groundnut,5193.18,Mumbai,464
2023-01-26,Groundnut,5350.82,Surat,751
2023-01-27,Groundnut,5380.44,Delhi,705
2023-01-28,Groundnut,5091.57,Surat,328
2023-01-29,Groundnut,5367.99,Surat,636
2023-01-30,Groundnut,5196.91,Surat,504
2023-01-31,Groundnut,5175.98,Mumbai,110
2023-02-01,Groundnut,5466.1,Mumbai,225
2023-02-02,Groundnut,5334.21,Delhi,801
2023-02-03,Groundnut,5160.73,Mumbai,454
2023-02-04,Groundnut,5336.65,Surat,451
2023-02-05,Groundnut,4993.35,Mumbai,113
2023-02-06,Groundnut,5303.47,Mumbai,308
2023-02-07,Groundnut,4961.51,Mumbai,542
2023-02-08,Groundnut,5071.89,Chennai,488
2023-02-09,Groundnut,5392.94,Mumbai,582
2023-02-10,Groundnut,4749.12,Indore,378
2023-02-11,Groundnut,5650.74,Mumbai,729
2023-02-12,Groundnut,5464.1,Delhi,243
2023-02-13,Groundnut,4936.37,Mumbai,485
2023-02-14,Groundnut,5790.54,Mumbai,445
2023-02-15,Groundnut,5852.33,Delhi,444
2023-02-16,Groundnut,5287.97,Delhi,271
2023-02-17,Groundnut,5145.23,Chennai,251
2023-02-18,Groundnut,5674.14,Indore,171
2023-02-19,Groundnut,5274.37,Delhi,997
2023-02-20,Groundnut,5381.47,Indore,173
2023-02-21,Groundnut,5598.74,Indore,826
2023-02-22,Groundnut,5330.49,Mumbai,427
2023-02-23,Groundnut,5318.77,Surat,634
2023-02-24,Groundnut,5118.17,Surat,546
2023-02-25,Groundnut,5252.1,Chennai,461
2023-02-26,Groundnut,5331.49,Chennai,420
2023-02-27,Groundnut,5141.25,Surat,483
2023-02-28,Groundnut,5164.56,Mumbai,980
2023-03-01,Groundnut,5405.94,Delhi,948
2023-03-02,Groundnut,5034.22,Surat,818
2023-03-03,Groundnut,5233.14,Chennai,293
2023-03-04,Groundnut,5802.58,Surat,502
2023-03-05,Groundnut,5349.12,Chennai,699
2023-03-06,Groundnut,5328.5,Indore,286
2023-03-07,Groundnut,5356.95,Delhi,396
2023-03-08,Groundnut,5364.27,Indore,684
2023-03-09,Groundnut,5550.1,Surat,739
2023-03-10,Groundnut,5539.99,Surat,676
2023-03-11,Groundnut,5364.62,Mumbai,450
2023-03-12,Groundnut,5403.62,Surat,749
2023-03-13,Groundnut,5712.42,Chennai,865
2023-03-14,Groundnut,5151.15,Chennai,309
2023-03-15,Groundnut,5444.9,Mumbai,681
2023-03-16,Groundnut,5486.52,Surat,152
2023-03-17,Groundnut,5307.05,Surat,474
2023-03-18,Groundnut,5442.14,Delhi,153
2023-03-19,Groundnut,5285.47,Surat,434
2023-03-20,Groundnut,5597.73,Delhi,204
2023-03-21,Groundnut,5205.0,Delhi,621
2023-03-22,Groundnut,5687.31,Chennai,394
2023-03-23,Groundnut,5462.24,Surat,257
2023-03-24,Groundnut,5389.2,Chennai,730
2023-03-25,Groundnut,5279.63,Indore,853
2023-03-26,Groundnut,5688.32,Indore,562
2023-03-27,Groundnut,5353.29,Chennai,919
2023-03-28,Groundnut,5251.54,Chennai,155
2023-03-29,Groundnut,5696.46,Surat,935
2023-03-30,Groundnut,5306.33,Mumbai,842
2023-03-31,Groundnut,5469.18,Delhi,480
2023-04-01,Groundnut,5652.57,Surat,890
2023-04-02,Groundnut,5520.99,Chennai,416
2023-04-03,Groundnut,5836.01,Surat,534
2023-04-04,Groundnut,5323.14,Delhi,317
2023-04-05,Groundnut,5448.17,Mumbai,627
2023-04-06,Groundnut,5463.63,Mumbai,668
2023-04-07,Groundnut,5614.36,Delhi,974
2023-04-08,Groundnut,5747.53,Delhi,938
2023-04-09,Groundnut,5504.08,Delhi,701
2023-04-10,Groundnut,5461.23,Delhi,846
2023-04-11,Groundnut,5191.43,Mumbai,464
2023-04-12,Groundnut,5509.61,Mumbai,898
2023-04-13,Groundnut,5356.04,Mumbai,368
2023-04-14,Groundnut,5608.61,Delhi,230
2023-04-15,Groundnut,5401.66,Indore,888
2023-04-16,Groundnut,5434.0,Surat,901
2023-04-17,Groundnut,5188.47,Mumbai,262
2023-04-18,Groundnut,5116.47,Chennai,452
2023-04-19,Groundnut,5849.06,Surat,182
2023-04-20,Groundnut,5500.76,Mumbai,511
2023-04-21,Groundnut,5553.51,Chennai,217
2023-04-22,Groundnut,5287.86,Delhi,291
2023-04-23,Groundnut,5642.97,Indore,206
2023-04-24,Groundnut,5604.29,Surat,684
2023-04-25,Groundnut,5302.04,Chennai,567
2023-04-26,Groundnut,5247.75,Delhi,637
2023-04-27,Groundnut,5310.13,Delhi,703
2023-04-28,Groundnut,5447.84,Chennai,172
2023-04-29,Groundnut,5483.64,Indore,408
2023-04-30,Groundnut,5454.48,Indore,809
2023-05-01,Groundnut,5703.01,Surat,285
2023-05-02,Groundnut,5296.59,Chennai,112
2023-05-03,Groundnut,5218.45,Indore,175
2023-05-04,Groundnut,5431.87,Indore,886
2023-05-05,Groundnut,5089.18,Chennai,830
2023-05-06,Groundnut,5562.76,Delhi,310
2023-05-07,Groundnut,5438.9,Delhi,784
2023-05-08,Groundnut,5347.27,Surat,337
2023-05-09,Groundnut,5331.62,Delhi,591
2023-05-10,Groundnut,5587.66,Surat,372
2023-05-11,Groundnut,5576.51,Surat,143
2023-05-12,Groundnut,5346.7,Chennai,672
2023-05-13,Groundnut,5509.31,Indore,448
2023-05-14,Groundnut,5558.5,Surat,429
2023-05-15,Groundnut,5447.69,Mumbai,422
2023-05-16,Groundnut,5334.14,Delhi,188
2023-05-17,Groundnut,5446.0,Mumbai,809
2023-05-18,Groundnut,5156.39,Delhi,811
2023-05-19,Groundnut,5372.75,Indore,638
2023-05-20,Groundnut,5306.13,Mumbai,245
2023-05-21,Groundnut,5268.91,Mumbai,288
2023-05-22,Groundnut,4995.6,Indore,602
2023-05-23,Groundnut,5129.32,Surat,908
2023-05-24,Groundnut,5231.49,Chennai,918
2023-05-25,Groundnut,5501.42,Delhi,438
2023-05-26,Groundnut,5373.23,Delhi,458
2023-05-27,Groundnut,5497.56,Delhi,713
2023-05-28,Groundnut,5551.68,Mumbai,268
2023-05-29,Groundnut,5362.34,Indore,897
2023-05-30,Groundnut,5317.85,Chennai,986
2023-05-31,Groundnut,5088.41,Indore,386
2023-06-01,Groundnut,5673.49,Surat,861
2023-06-02,Groundnut,4985.66,Delhi,122
2023-06-03,Groundnut,5285.97,Chennai,395
2023-06-04,Groundnut,5421.7,Mumbai,967
2023-06-05,Groundnut,5417.34,Indore,302
2023-06-06,Groundnut,5009.76,Chennai,924
2023-06-07,Groundnut,5149.52,Mumbai,343
2023-06-08,Groundnut,5066.36,Indore,146
2023-06-09,Groundnut,4822.66,Mumbai,690
2023-06-10,Groundnut,5237.35,Chennai,479
2023-06-11,Groundnut,5060.24,Chennai,701
2023-06-12,Groundnut,5497.29,Surat,891
2023-06-13,Groundnut,5311.6,Chennai,172
2023-06-14,Groundnut,5189.17,Delhi,871
2023-06-15,Groundnut,5078.63,Mumbai,145
2023-06-16,Groundnut,5188.43,Delhi,654
2023-06-17,Groundnut,5106.43,Mumbai,960
2023-06-18,Groundnut,5163.66,Surat,109
2023-06-19,Groundnut,5522.2,Mumbai,286
2023-06-20,Groundnut,4921.0,Surat,159
2023-06-21,Groundnut,5092.28,Mumbai,998
2023-06-22,Groundnut,5259.31,Delhi,316
2023-06-23,Groundnut,5030.0,Delhi,635
2023-06-24,Groundnut,5418.1,Surat,725
2023-06-25,Groundnut,5229.64,Indore,264
2023-06-26,Groundnut,4942.09,Indore,266
2023-06-27,Groundnut,5118.6,Delhi,164
2023-06-28,Groundnut,4928.76,Surat,256
2023-06-29,Groundnut,4902.24,Mumbai,868
2023-06-30,Groundnut,5025.41,Indore,405
2023-07-01,Groundnut,5298.07,Indore,173
2023-07-02,Groundnut,5186.27,Indore,673
2023-07-03,Groundnut,5024.53,Mumbai,775
2023-07-04,Groundnut,5177.15,Delhi,339
2023-07-05,Groundnut,5066.51,Chennai,240
2023-07-06,Groundnut,4770.68,Mumbai,238
2023-07-07,Groundnut,4967.52,Indore,169
2023-07-08,Groundnut,4973.81,Mumbai,729
2023-07-09,Groundnut,5132.69,Chennai,825
2023-07-10,Groundnut,4858.98,Chennai,786
2023-07-11,Groundnut,4781.68,Indore,981
2023-07-12,Groundnut,4947.07,Surat,739
2023-07-13,Groundnut,4819.09,Delhi,424
2023-07-14,Groundnut,4875.48,Delhi,903
2023-07-15,Groundnut,4916.05,Delhi,163
2023-07-16,Groundnut,4847.69,Delhi,659
2023-07-17,Groundnut,5109.05,Delhi,597
2023-07-18,Groundnut,5191.42,Mumbai,159
2023-07-19,Groundnut,5073.32,Chennai,356
2023-07-20,Groundnut,4538.73,Mumbai,338
2023-07-21,Groundnut,4756.84,Mumbai,137
2023-07-22,Groundnut,4841.82,Mumbai,509
2023-07-23,Groundnut,4500.66,Chennai,670
2023-07-24,Groundnut,4687.15,Surat,516
2023-07-25,Groundnut,4816.51,Chennai,482
2023-07-26,Groundnut,4757.52,Mumbai,257
2023-07-27,Groundnut,4841.62,Mumbai,532
2023-07-28,Groundnut,4556.37,Mumbai,530
2023-07-29,Groundnut,4733.18,Mumbai,367
2023-07-30,Groundnut,4848.39,Chennai,827
2023-07-31,Groundnut,4812.88,Mumbai,548
2023-08-01,Groundnut,4893.12,Mumbai,356
2023-08-02,Groundnut,4874.43,Delhi,845
2023-08-03,Groundnut,4708.35,Indore,148
2023-08-04,Groundnut,4806.92,Indore,415
2023-08-05,Groundnut,4616.1,Indore,512
2023-08-06,Groundnut,4715.34,Delhi,101
2023-08-07,Groundnut,4551.63,Mumbai,244
2023-08-08,Groundnut,4969.29,Surat,465
2023-08-09,Groundnut,4695.04,Surat,672
2023-08-10,Groundnut,4956.16,Mumbai,660
2023-08-11,Groundnut,4799.38,Surat,543
2023-08-12,Groundnut,4553.76,Surat,533
2023-08-13,Groundnut,4775.02,Indore,654
2023-08-14,Groundnut,4880.75,Mumbai,661
2023-08-15,Groundnut,4697.39,Surat,277
2023-08-16,Groundnut,4721.91,Chennai,145
2023-08-17,Groundnut,4591.11,Delhi,370
2023-08-18,Groundnut,4700.63,Mumbai,947
2023-08-19,Groundnut,4737.91,Indore,346
2023-08-20,Groundnut,4569.18,Surat,329
2023-08-21,Groundnut,4463.82,Chennai,803
2023-08-22,Groundnut,4932.11,Delhi,164
2023-08-23,Groundnut,4790.3,Mumbai,825
2023-08-24,Groundnut,4555.01,Surat,481
2023-08-25,Groundnut,4703.65,Mumbai,575
2023-08-26,Groundnut,4359.31,Chennai,882
2023-08-27,Groundnut,4255.03,Indore,638
2023-08-28,Groundnut,4862.81,Delhi,160
