Date,Commodity,State,District,Price,Quantity,Market
2016-05-12,Soybean,Maharashtra,Indore,6600.0,798.25,Indore
2016-05-13,Soybean,Maharashtra,Indore,6600.0,104.41,Indore
2016-05-14,Soybean,Maharashtra,Indore,6600.0,189.65,Indore
2016-05-15,Soybean,Maharashtra,Indore,6600.0,692.49,Indore
2016-05-16,Soybean,Maharashtra,Indore,6600.0,459.38,Indore
2016-05-17,Soybean,Maharashtra,Indore,6600.0,836.67,Indore
2016-05-18,Soybean,Maharashtra,Indore,6600.0,316.75,Indore
2016-05-19,Soybean,Maharashtra,Indore,6600.0,223.45,Indore
2016-05-20,Soybean,Maharashtra,Indore,6600.0,855.82,Indore
2016-05-21,Soybean,Maharashtra,Indore,6600.0,159.75,Indore
2016-05-22,Soybean,Maharashtra,Indore,6600.0,950.62,Indore
2016-05-23,Soybean,Maharashtra,Indore,6600.0,927.04,Indore
2016-05-24,Soybean,Maharashtra,Indore,6600.0,734.36,Indore
2016-05-25,Soybean,Maharashtra,Indore,6600.0,604.88,Indore
2016-05-26,Soybean,Maharashtra,Indore,6600.0,589.04,Indore
2016-05-27,Soybean,Maharashtra,Indore,6600.0,533.43,Indore
2016-05-28,Soybean,Maharashtra,Indore,6600.0,238.68,Indore
2016-05-29,Soybean,Maharashtra,Indore,6600.0,456.01,Indore
2016-05-30,Soybean,Maharashtra,Indore,6600.0,929.84,Indore
2016-05-31,Soybean,Maharashtra,Indore,6600.0,873.31,Indore
2016-06-01,Soybean,Maharashtra,Indore,6600.0,256.87,Indore
2016-06-02,Soybean,Maharashtra,Indore,6600.0,601.84,Indore
2016-06-03,Soybean,Maharashtra,Indore,6600.0,305.5,Indore
2016-06-04,Soybean,Maharashtra,Indore,6600.0,102.7,Indore
2016-06-05,Soybean,Maharashtra,Indore,6600.0,343.31,Indore
2016-06-06,Soybean,Maharashtra,Indore,6600.0,814.7,Indore
2016-06-07,Soybean,Maharashtra,Indore,6600.0,307.8,Indore
2016-06-08,Soybean,Maharashtra,Indore,6600.0,112.35,Indore
2016-06-09,Soybean,Maharashtra,Indore,6600.0,995.01,Indore
2016-06-10,Soybean,Maharashtra,Indore,6600.0,424.66,Indore
2016-06-11,Soybean,Maharashtra,Indore,6600.0,978.24,Indore
2016-06-12,Soybean,Maharashtra,Indore,6600.0,472.99,Indore
2016-06-13,Soybean,Maharashtra,Indore,6600.0,930.14,Indore
2016-06-14,Soybean,Maharashtra,Indore,6600.0,231.68,Indore
2016-06-15,Soybean,Maharashtra,Indore,6600.0,876.01,Indore
2016-06-16,Soybean,Maharashtra,Indore,6600.0,296.75,Indore
2016-06-17,Soybean,Maharashtra,Indore,6600.0,710.38,Indore
2016-06-18,Soybean,Maharashtra,Indore,6600.0,166.98,Indore
2016-06-19,Soybean,Maharashtra,Indore,6600.0,191.72,Indore
2016-06-20,Soybean,Maharashtra,Indore,6600.0,445.18,Indore
2016-06-21,Soybean,Maharashtra,Indore,6600.0,348.09,Indore
2016-06-22,Soybean,Maharashtra,Indore,6600.0,940.69,Indore
2016-06-23,Soybean,Maharashtra,Indore,6600.0,984.95,Indore
2016-06-24,Soybean,Maharashtra,Indore,6600.0,697.35,Indore
2016-06-25,Soybean,Maharashtra,Indore,6600.0,341.49,Indore
2016-06-26,Soybean,Maharashtra,Indore,6600.0,514.51,Indore
2016-06-27,Soybean,Maharashtra,Indore,6600.0,338.6,Indore
2016-06-28,Soybean,Maharashtra,Indore,6600.0,532.01,Indore
2016-06-29,Soybean,Maharashtra,Indore,6600.0,587.73,Indore
2016-06-30,Soybean,Maharashtra,Indore,6600.0,912.37,Indore
2016-07-01,Soybean,Maharashtra,Indore,6600.0,127.04,Indore
2016-07-02,Soybean,Maharashtra,Indore,6600.0,333.92,Indore
2016-07-03,Soybean,Maharashtra,Indore,6600.0,190.1,Indore
2016-07-04,Soybean,Maharashtra,Indore,6600.0,875.37,Indore
2016-07-05,Soybean,Maharashtra,Indore,6600.0,868.18,Indore
2016-07-06,Soybean,Maharashtra,Indore,6600.0,796.5,Indore
2016-07-07,Soybean,Maharashtra,Indore,6600.0,646.72,Indore
2016-07-08,Soybean,Maharashtra,Indore,6600.0,467.09,Indore
2016-07-09,Soybean,Maharashtra,Indore,6600.0,321.7,Indore
2016-07-10,Soybean,Maharashtra,Indore,6600.0,873.07,Indore
2016-07-11,Soybean,Maharashtra,Indore,6600.0,529.13,Indore
2016-07-12,Soybean,Maharashtra,Indore,6600.0,598.07,Indore
2016-07-13,Soybean,Maharashtra,Indore,6600.0,685.02,Indore
2016-07-14,Soybean,Maharashtra,Indore,6600.0,891.75,Indore
2016-07-15,Soybean,Maharashtra,Indore,6600.0,156.83,Indore
2016-07-16,Soybean,Maharashtra,Indore,6600.0,272.59,Indore
2016-07-17,Soybean,Maharashtra,Indore,6600.0,364.77,Indore
2016-07-18,Soybean,Maharashtra,Indore,6600.0,754.92,Indore
2016-07-19,Soybean,Maharashtra,Indore,6600.0,475.73,Indore
2016-07-20,Soybean,Maharashtra,Indore,6600.0,579.19,Indore
2016-07-21,Soybean,Maharashtra,Indore,6600.0,458.8,Indore
2016-07-22,Soybean,Maharashtra,Indore,6600.0,791.2,Indore
2016-07-23,Soybean,Maharashtra,Indore,6600.0,984.65,Indore
2016-07-24,Soybean,Maharashtra,Indore,6600.0,435.67,Indore
2016-07-25,Soybean,Maharashtra,Indore,6600.0,253.31,Indore
2016-07-26,Soybean,Maharashtra,Indore,6600.0,810.65,Indore
2016-07-27,Soybean,Maharashtra,Indore,6600.0,812.25,Indore
2016-07-28,Soybean,Maharashtra,Indore,6600.0,948.46,Indore
2016-07-29,Soybean,Maharashtra,Indore,6600.0,771.88,Indore
2016-07-30,Soybean,Maharashtra,Indore,6600.0,487.57,Indore
2016-07-31,Soybean,Maharashtra,Indore,6600.0,877.79,Indore
2016-08-01,Soybean,Maharashtra,Indore,6600.0,618.71,Indore
2016-08-02,Soybean,Maharashtra,Indore,6600.0,318.42,Indore
2016-08-03,Soybean,Maharashtra,Indore,6600.0,811.78,Indore
2016-08-04,Soybean,Maharashtra,Indore,6600.0,940.19,Indore
2016-08-05,Soybean,Maharashtra,Indore,6600.0,636.83,Indore
2016-08-06,Soybean,Maharashtra,Indore,6600.0,284.96,Indore
2016-08-07,Soybean,Maharashtra,Indore,6600.0,125.59,Indore
2016-08-08,Soybean,Maharashtra,Indore,6600.0,687.09,Indore
2016-08-09,Soybean,Maharashtra,Indore,6600.0,586.86,Indore
2016-08-10,Soybean,Maharashtra,Indore,6600.0,771.83,Indore
2016-08-11,Soybean,Maharashtra,Indore,6600.0,881.8,Indore
2016-08-12,Soybean,Maharashtra,Indore,6600.0,452.28,Indore
2016-08-13,Soybean,Maharashtra,Indore,6600.0,741.67,Indore
2016-08-14,Soybean,Maharashtra,Indore,6600.0,239.46,Indore
2016-08-15,Soybean,Maharashtra,Indore,6600.0,835.94,Indore
2016-08-16,Soybean,Maharashtra,Indore,6600.0,846.33,Indore
2016-08-17,Soybean,Maharashtra,Indore,6600.0,292.86,Indore
2016-08-18,Soybean,Maharashtra,Indore,6600.0,113.47,Indore
2016-08-19,Soybean,Maharashtra,Indore,6600.0,420.17,Indore
2016-08-20,Soybean,Maharashtra,Indore,6600.0,840.78,Indore
2016-08-21,Soybean,Maharashtra,Indore,6600.0,737.57,Indore
2016-08-22,Soybean,Maharashtra,Indore,6600.0,544.43,Indore
2016-08-23,Soybean,Maharashtra,Indore,6600.0,718.15,Indore
2016-08-24,Soybean,Maharashtra,Indore,6600.0,572.18,Indore
2016-08-25,Soybean,Maharashtra,Indore,6600.0,874.56,Indore
2016-08-26,Soybean,Maharashtra,Indore,6600.0,587.73,Indore
2016-08-27,Soybean,Maharashtra,Indore,6600.0,960.48,Indore
2016-08-28,Soybean,Maharashtra,Indore,6600.0,753.83,Indore
2016-08-29,Soybean,Maharashtra,Indore,6600.0,238.94,Indore
2016-08-30,Soybean,Maharashtra,Indore,6600.0,435.34,Indore
2016-08-31,Soybean,Maharashtra,Indore,6600.0,958.72,Indore
2016-09-01,Soybean,Maharashtra,Indore,6600.0,189.49,Indore
2016-09-02,Soybean,Maharashtra,Indore,6600.0,600.25,Indore
2016-09-03,Soybean,Maharashtra,Indore,6600.0,767.62,Indore
2016-09-04,Soybean,Maharashtra,Indore,6600.0,888.99,Indore
2016-09-05,Soybean,Maharashtra,Indore,6600.0,125.12,Indore
2016-09-06,Soybean,Maharashtra,Indore,6600.0,181.6,Indore
2016-09-07,Soybean,Maharashtra,Indore,6600.0,622.08,Indore
2016-09-08,Soybean,Maharashtra,Indore,6600.0,180.1,Indore
2016-09-09,Soybean,Maharashtra,Indore,6600.0,521.87,Indore
2016-09-10,Soybean,Maharashtra,Indore,6600.0,696.52,Indore
2016-09-11,Soybean,Maharashtra,Indore,6600.0,253.93,Indore
2016-09-12,Soybean,Maharashtra,Indore,6600.0,828.49,Indore
2016-09-13,Soybean,Maharashtra,Indore,6600.0,122.64,Indore
2016-09-14,Soybean,Maharashtra,Indore,6600.0,463.88,Indore
2016-09-15,Soybean,Maharashtra,Indore,6600.0,955.78,Indore
2016-09-16,Soybean,Maharashtra,Indore,6600.0,928.26,Indore
2016-09-17,Soybean,Maharashtra,Indore,6600.0,857.26,Indore
2016-09-18,Soybean,Maharashtra,Indore,6600.0,985.41,Indore
2016-09-19,Soybean,Maharashtra,Indore,6600.0,689.15,Indore
2016-09-20,Soybean,Maharashtra,Indore,6600.0,540.84,Indore
2016-09-21,Soybean,Maharashtra,Indore,6600.0,460.26,Indore
2016-09-22,Soybean,Maharashtra,Indore,6600.0,795.14,Indore
2016-09-23,Soybean,Maharashtra,Indore,6600.0,552.26,Indore
2016-09-24,Soybean,Maharashtra,Indore,6600.0,465.99,Indore
2016-09-25,Soybean,Maharashtra,Indore,6600.0,358.98,Indore
2016-09-26,Soybean,Maharashtra,Indore,6600.0,450.81,Indore
2016-09-27,Soybean,Maharashtra,Indore,6600.0,934.38,Indore
2016-09-28,Soybean,Maharashtra,Indore,6600.0,414.61,Indore
2016-09-29,Soybean,Maharashtra,Indore,6600.0,916.16,Indore
2016-09-30,Soybean,Maharashtra,Indore,6600.0,183.85,Indore
2016-10-01,Soybean,Maharashtra,Indore,6600.0,871.11,Indore
2016-10-02,Soybean,Maharashtra,Indore,6600.0,295.47,Indore
2016-10-03,Soybean,Maharashtra,Indore,6600.0,956.75,Indore
2016-10-04,Soybean,Maharashtra,Indore,6600.0,260.37,Indore
2016-10-05,Soybean,Maharashtra,Indore,6600.0,609.04,Indore
2016-10-06,Soybean,Maharashtra,Indore,6600.0,695.87,Indore
2016-10-07,Soybean,Maharashtra,Indore,6600.0,604.01,Indore
2016-10-08,Soybean,Maharashtra,Indore,6600.0,670.14,Indore
2016-10-09,Soybean,Maharashtra,Indore,6600.0,705.93,Indore
2016-10-10,Soybean,Maharashtra,Indore,6600.0,839.97,Indore
2016-10-11,Soybean,Maharashtra,Indore,6600.0,674.42,Indore
2016-10-12,Soybean,Maharashtra,Indore,6600.0,646.61,Indore
2016-10-13,Soybean,Maharashtra,Indore,6600.0,689.85,Indore
2016-10-14,Soybean,Maharashtra,Indore,6600.0,953.84,Indore
2016-10-15,Soybean,Maharashtra,Indore,6600.0,571.55,Indore
2016-10-16,Soybean,Maharashtra,Indore,6600.0,293.94,Indore
2016-10-17,Soybean,Maharashtra,Indore,6600.0,321.67,Indore
2016-10-18,Soybean,Maharashtra,Indore,6600.0,605.71,Indore
2016-10-19,Soybean,Maharashtra,Indore,6600.0,619.23,Indore
2016-10-20,Soybean,Maharashtra,Indore,6600.0,839.53,Indore
2016-10-21,Soybean,Maharashtra,Indore,6600.0,728.92,Indore
2016-10-22,Soybean,Maharashtra,Indore,6600.0,196.08,Indore
2016-10-23,Soybean,Maharashtra,Indore,6600.0,914.86,Indore
2016-10-24,Soybean,Maharashtra,Indore,6600.0,416.94,Indore
2016-10-25,Soybean,Maharashtra,Indore,6600.0,702.17,Indore
2016-10-26,Soybean,Maharashtra,Indore,6600.0,613.34,Indore
2016-10-27,Soybean,Maharashtra,Indore,6600.0,603.61,Indore
2016-10-28,Soybean,Maharashtra,Indore,6600.0,643.07,Indore
2016-10-29,Soybean,Maharashtra,Indore,6600.0,315.89,Indore
2016-10-30,Soybean,Maharashtra,Indore,6600.0,815.39,Indore
2016-10-31,Soybean,Maharashtra,Indore,6600.0,772.32,Indore
2016-11-01,Soybean,Maharashtra,Indore,6600.0,141.29,Indore
2016-11-02,Soybean,Maharashtra,Indore,6600.0,316.61,Indore
2016-11-03,Soybean,Maharashtra,Indore,6600.0,457.83,Indore
2016-11-04,Soybean,Maharashtra,Indore,6600.0,268.67,Indore
2016-11-05,Soybean,Maharashtra,Indore,6600.0,996.4,Indore
2016-11-06,Soybean,Maharashtra,Indore,6600.0,804.78,Indore
2016-11-07,Soybean,Maharashtra,Indore,6600.0,900.77,Indore
2016-11-08,Soybean,Maharashtra,Indore,6600.0,495.57,Indore
2016-11-09,Soybean,Maharashtra,Indore,6600.0,324.86,Indore
2016-11-10,Soybean,Maharashtra,Indore,6600.0,737.48,Indore
2016-11-11,Soybean,Maharashtra,Indore,6600.0,504.6,Indore
2016-11-12,Soybean,Maharashtra,Indore,6600.0,814.39,Indore
2016-11-13,Soybean,Maharashtra,Indore,6600.0,740.8,Indore
2016-11-14,Soybean,Maharashtra,Indore,6600.0,674.89,Indore
2016-11-15,Soybean,Maharashtra,Indore,6600.0,836.78,Indore
2016-11-16,Soybean,Maharashtra,Indore,6600.0,426.88,Indore
2016-11-17,Soybean,Maharashtra,Indore,6600.0,683.84,Indore
2016-11-18,Soybean,Maharashtra,Indore,6600.0,998.37,Indore
2016-11-19,Soybean,Maharashtra,Indore,6600.0,422.13,Indore
2016-11-20,Soybean,Maharashtra,Indore,6600.0,245.16,Indore
2016-11-21,Soybean,Maharashtra,Indore,6600.0,744.19,Indore
2016-11-22,Soybean,Maharashtra,Indore,6600.0,769.52,Indore
2016-11-23,Soybean,Maharashtra,Indore,6600.0,691.88,Indore
2016-11-24,Soybean,Maharashtra,Indore,6600.0,906.71,Indore
2016-11-25,Soybean,Maharashtra,Indore,6600.0,539.29,Indore
2016-11-26,Soybean,Maharashtra,Indore,6600.0,119.27,Indore
2016-11-27,Soybean,Maharashtra,Indore,6600.0,748.59,Indore
2016-11-28,Soybean,Maharashtra,Indore,6600.0,184.54,Indore
2016-11-29,Soybean,Maharashtra,Indore,6600.0,184.86,Indore
2016-11-30,Soybean,Maharashtra,Indore,6600.0,667.0,Indore
2016-12-01,Soybean,Maharashtra,Indore,6600.0,792.67,Indore
2016-12-02,Soybean,Maharashtra,Indore,6600.0,611.32,Indore
2016-12-03,Soybean,Maharashtra,Indore,6600.0,321.0,Indore
2016-12-04,Soybean,Maharashtra,Indore,6600.0,300.68,Indore
2016-12-05,Soybean,Maharashtra,Indore,6600.0,780.8,Indore
2016-12-06,Soybean,Maharashtra,Indore,6600.0,546.84,Indore
2016-12-07,Soybean,Maharashtra,Indore,6600.0,617.03,Indore
2016-12-08,Soybean,Maharashtra,Indore,6600.0,777.48,Indore
2016-12-09,Soybean,Maharashtra,Indore,6600.0,641.61,Indore
2016-12-10,Soybean,Maharashtra,Indore,6600.0,511.45,Indore
2016-12-11,Soybean,Maharashtra,Indore,6600.0,306.63,Indore
2016-12-12,Soybean,Maharashtra,Indore,6600.0,292.74,Indore
2016-12-13,Soybean,Maharashtra,Indore,6600.0,440.99,Indore
2016-12-14,Soybean,Maharashtra,Indore,6600.0,454.87,Indore
2016-12-15,Soybean,Maharashtra,Indore,6600.0,634.06,Indore
2016-12-16,Soybean,Maharashtra,Indore,6600.0,232.92,Indore
2016-12-17,Soybean,Maharashtra,Indore,6600.0,177.26,Indore
2016-12-18,Soybean,Maharashtra,Indore,6600.0,144.07,Indore
2016-12-19,Soybean,Maharashtra,Indore,6600.0,381.38,Indore
2016-12-20,Soybean,Maharashtra,Indore,6600.0,510.18,Indore
2016-12-21,Soybean,Maharashtra,Indore,6600.0,836.18,Indore
2016-12-22,Soybean,Maharashtra,Indore,6600.0,508.62,Indore
2016-12-23,Soybean,Maharashtra,Indore,6600.0,509.96,Indore
2016-12-24,Soybean,Maharashtra,Indore,6600.0,179.29,Indore
2016-12-25,Soybean,Maharashtra,Indore,6600.0,424.24,Indore
2016-12-26,Soybean,Maharashtra,Indore,6600.0,237.35,Indore
2016-12-27,Soybean,Maharashtra,Indore,6600.0,481.46,Indore
2016-12-28,Soybean,Maharashtra,Indore,6600.0,115.13,Indore
2016-12-29,Soybean,Maharashtra,Indore,6600.0,752.6,Indore
2016-12-30,Soybean,Maharashtra,Indore,6600.0,339.05,Indore
2016-12-31,Soybean,Maharashtra,Indore,6600.0,621.7,Indore
2017-01-01,Soybean,Maharashtra,Indore,6600.0,121.4,Indore
2017-01-02,Soybean,Maharashtra,Indore,6600.0,283.02,Indore
2017-01-03,Soybean,Maharashtra,Indore,6600.0,216.15,Indore
2017-01-04,Soybean,Maharashtra,Indore,6600.0,432.36,Indore
2017-01-05,Soybean,Maharashtra,Indore,6600.0,247.77,Indore
2017-01-06,Soybean,Maharashtra,Indore,6600.0,300.85,Indore
2017-01-07,Soybean,Maharashtra,Indore,6600.0,535.34,Indore
2017-01-08,Soybean,Maharashtra,Indore,6600.0,762.18,Indore
2017-01-09,Soybean,Maharashtra,Indore,6600.0,570.64,Indore
2017-01-10,Soybean,Maharashtra,Indore,6600.0,420.3,Indore
2017-01-11,Soybean,Maharashtra,Indore,6600.0,863.39,Indore
2017-01-12,Soybean,Maharashtra,Indore,6600.0,866.05,Indore
2017-01-13,Soybean,Maharashtra,Indore,6600.0,465.83,Indore
2017-01-14,Soybean,Maharashtra,Indore,6600.0,533.28,Indore
2017-01-15,Soybean,Maharashtra,Indore,6600.0,296.95,Indore
2017-01-16,Soybean,Maharashtra,Indore,6600.0,883.93,Indore
2017-01-17,Soybean,Maharashtra,Indore,6600.0,999.38,Indore
2017-01-18,Soybean,Maharashtra,Indore,6600.0,892.99,Indore
2017-01-19,Soybean,Maharashtra,Indore,6600.0,463.86,Indore
2017-01-20,Soybean,Maharashtra,Indore,6600.0,259.58,Indore
2017-01-21,Soybean,Maharashtra,Indore,6600.0,221.72,Indore
2017-01-22,Soybean,Maharashtra,Indore,6600.0,822.8,Indore
2017-01-23,Soybean,Maharashtra,Indore,6600.0,564.96,Indore
2017-01-24,Soybean,Maharashtra,Indore,6600.0,967.27,Indore
2017-01-25,Soybean,Maharashtra,Indore,6600.0,494.34,Indore
2017-01-26,Soybean,Maharashtra,Indore,6600.0,105.31,Indore
2017-01-27,Soybean,Maharashtra,Indore,6600.0,161.35,Indore
2017-01-28,Soybean,Maharashtra,Indore,6600.0,142.2,Indore
2017-01-29,Soybean,Maharashtra,Indore,6600.0,106.81,Indore
2017-01-30,Soybean,Maharashtra,Indore,6600.0,613.87,Indore
2017-01-31,Soybean,Maharashtra,Indore,6600.0,308.77,Indore
2017-02-01,Soybean,Maharashtra,Indore,6600.0,156.01,Indore
2017-02-02,Soybean,Maharashtra,Indore,6600.0,131.93,Indore
2017-02-03,Soybean,Maharashtra,Indore,6600.0,415.59,Indore
2017-02-04,Soybean,Maharashtra,Indore,6600.0,779.7,Indore
2017-02-05,Soybean,Maharashtra,Indore,6600.0,102.47,Indore
2017-02-06,Soybean,Maharashtra,Indore,6600.0,630.44,Indore
2017-02-07,Soybean,Maharashtra,Indore,6600.0,142.85,Indore
2017-02-08,Soybean,Maharashtra,Indore,6600.0,460.24,Indore
2017-02-09,Soybean,Maharashtra,Indore,6600.0,746.6,Indore
2017-02-10,Soybean,Maharashtra,Indore,6600.0,528.86,Indore
2017-02-11,Soybean,Maharashtra,Indore,6600.0,607.05,Indore
2017-02-12,Soybean,Maharashtra,Indore,6600.0,950.0,Indore
2017-02-13,Soybean,Maharashtra,Indore,6600.0,889.61,Indore
2017-02-14,Soybean,Maharashtra,Indore,6600.0,332.52,Indore
2017-02-15,Soybean,Maharashtra,Indore,6600.0,500.96,Indore
2017-02-16,Soybean,Maharashtra,Indore,6600.0,743.2,Indore
2017-02-17,Soybean,Maharashtra,Indore,6600.0,178.39,Indore
2017-02-18,Soybean,Maharashtra,Indore,6600.0,494.6,Indore
2017-02-19,Soybean,Maharashtra,Indore,6600.0,662.73,Indore
2017-02-20,Soybean,Maharashtra,Indore,6600.0,723.57,Indore
2017-02-21,Soybean,Maharashtra,Indore,6600.0,376.38,Indore
2017-02-22,Soybean,Maharashtra,Indore,6600.0,155.04,Indore
2017-02-23,Soybean,Maharashtra,Indore,6600.0,680.6,Indore
2017-02-24,Soybean,Maharashtra,Indore,6600.0,962.77,Indore
2017-02-25,Soybean,Maharashtra,Indore,6600.0,136.44,Indore
2017-02-26,Soybean,Maharashtra,Indore,6600.0,691.14,Indore
2017-02-27,Soybean,Maharashtra,Indore,6600.0,797.45,Indore
2017-02-28,Soybean,Maharashtra,Indore,6600.0,433.63,Indore
2017-03-01,Soybean,Maharashtra,Indore,6600.0,826.91,Indore
2017-03-02,Soybean,Maharashtra,Indore,6600.0,937.33,Indore
2017-03-03,Soybean,Maharashtra,Indore,6600.0,937.55,Indore
2017-03-04,Soybean,Maharashtra,Indore,6600.0,209.85,Indore
2017-03-05,Soybean,Maharashtra,Indore,6600.0,837.46,Indore
2017-03-06,Soybean,Maharashtra,Indore,6600.0,139.22,Indore
2017-03-07,Soybean,Maharashtra,Indore,6600.0,490.46,Indore
2017-03-08,Soybean,Maharashtra,Indore,6600.0,926.94,Indore
2017-03-09,Soybean,Maharashtra,Indore,6600.0,850.28,Indore
2017-03-10,Soybean,Maharashtra,Indore,6600.0,644.15,Indore
2017-03-11,Soybean,Maharashtra,Indore,6600.0,810.71,Indore
2017-03-12,Soybean,Maharashtra,Indore,6600.0,805.94,Indore
2017-03-13,Soybean,Maharashtra,Indore,6600.0,738.72,Indore
2017-03-14,Soybean,Maharashtra,Indore,6600.0,679.75,Indore
2017-03-15,Soybean,Maharashtra,Indore,6600.0,490.48,Indore
2017-03-16,Soybean,Maharashtra,Indore,6600.0,880.16,Indore
2017-03-17,Soybean,Maharashtra,Indore,6600.0,499.53,Indore
2017-03-18,Soybean,Maharashtra,Indore,6600.0,179.32,Indore
2017-03-19,Soybean,Maharashtra,Indore,6600.0,688.87,Indore
2017-03-20,Soybean,Maharashtra,Indore,6600.0,638.31,Indore
2017-03-21,Soybean,Maharashtra,Indore,6600.0,292.98,Indore
2017-03-22,Soybean,Maharashtra,Indore,6600.0,860.02,Indore
2017-03-23,Soybean,Maharashtra,Indore,6600.0,422.59,Indore
2017-03-24,Soybean,Maharashtra,Indore,6600.0,826.07,Indore
2017-03-25,Soybean,Maharashtra,Indore,6600.0,927.9,Indore
2017-03-26,Soybean,Maharashtra,Indore,6600.0,621.26,Indore
2017-03-27,Soybean,Maharashtra,Indore,6600.0,482.12,Indore
2017-03-28,Soybean,Maharashtra,Indore,6600.0,152.06,Indore
2017-03-29,Soybean,Maharashtra,Indore,6600.0,191.49,Indore
2017-03-30,Soybean,Maharashtra,Indore,6600.0,756.58,Indore
2017-03-31,Soybean,Maharashtra,Indore,6600.0,876.2,Indore
2017-04-01,Soybean,Maharashtra,Indore,6600.0,995.95,Indore
2017-04-02,Soybean,Maharashtra,Indore,6600.0,196.15,Indore
2017-04-03,Soybean,Maharashtra,Indore,6600.0,518.36,Indore
2017-04-04,Soybean,Maharashtra,Indore,6600.0,821.67,Indore
2017-04-05,Soybean,Maharashtra,Indore,6600.0,238.57,Indore
2017-04-06,Soybean,Maharashtra,Indore,6600.0,512.85,Indore
2017-04-07,Soybean,Maharashtra,Indore,6600.0,396.26,Indore
2017-04-08,Soybean,Maharashtra,Indore,6600.0,765.41,Indore
2017-04-09,Soybean,Maharashtra,Indore,6600.0,992.06,Indore
2017-04-10,Soybean,Maharashtra,Indore,6600.0,802.84,Indore
2017-04-11,Soybean,Maharashtra,Indore,6600.0,537.62,Indore
2017-04-12,Soybean,Maharashtra,Indore,6600.0,633.08,Indore
2017-04-13,Soybean,Maharashtra,Indore,6600.0,222.66,Indore
2017-04-14,Soybean,Maharashtra,Indore,6600.0,837.79,Indore
2017-04-15,Soybean,Maharashtra,Indore,6600.0,751.16,Indore
2017-04-16,Soybean,Maharashtra,Indore,6600.0,946.69,Indore
2017-04-17,Soybean,Maharashtra,Indore,6600.0,856.48,Indore
2017-04-18,Soybean,Maharashtra,Indore,6600.0,881.17,Indore
2017-04-19,Soybean,Maharashtra,Indore,6600.0,575.37,Indore
2017-04-20,Soybean,Maharashtra,Indore,6600.0,665.46,Indore
2017-04-21,Soybean,Maharashtra,Indore,6600.0,777.74,Indore
2017-04-22,Soybean,Maharashtra,Indore,6600.0,848.24,Indore
2017-04-23,Soybean,Maharashtra,Indore,6600.0,148.78,Indore
2017-04-24,Soybean,Maharashtra,Indore,6600.0,344.01,Indore
2017-04-25,Soybean,Maharashtra,Indore,6600.0,621.74,Indore
2017-04-26,Soybean,Maharashtra,Indore,6600.0,439.68,Indore
2017-04-27,Soybean,Maharashtra,Indore,6600.0,397.58,Indore
2017-04-28,Soybean,Maharashtra,Indore,6600.0,255.21,Indore
2017-04-29,Soybean,Maharashtra,Indore,6600.0,509.94,Indore
2017-04-30,Soybean,Maharashtra,Indore,6600.0,596.97,Indore
2017-05-01,Soybean,Maharashtra,Indore,6600.0,554.59,Indore
2017-05-02,Soybean,Maharashtra,Indore,6600.0,658.78,Indore
2017-05-03,Soybean,Maharashtra,Indore,6600.0,155.65,Indore
2017-05-04,Soybean,Maharashtra,Indore,6600.0,809.37,Indore
2017-05-05,Soybean,Maharashtra,Indore,6600.0,847.39,Indore
2017-05-06,Soybean,Maharashtra,Indore,6600.0,837.54,Indore
2017-05-07,Soybean,Maharashtra,Indore,6600.0,216.97,Indore
2017-05-08,Soybean,Maharashtra,Indore,6600.0,735.79,Indore
2017-05-09,Soybean,Maharashtra,Indore,6600.0,690.31,Indore
2017-05-10,Soybean,Maharashtra,Indore,6600.0,911.6,Indore
